 x	DSM	TSM	
1.0729	0.338489	0.661511	
1.073	0.338283	0.661717	
1.0731	0.338077	0.661923	
1.0732	0.337871	0.662129	
1.0733	0.337666	0.662334	
1.0734	0.33746	0.66254	
1.0735	0.337255	0.662745	
1.0736	0.337049	0.662951	
1.0737	0.336844	0.663156	
1.0738	0.336639	0.663361	
1.0739	0.336434	0.663566	
1.074	0.336228	0.663772	
1.0741	0.336023	0.663977	
1.0742	0.335818	0.664182	
1.0743	0.335613	0.664387	
1.0744	0.335408	0.664592	
1.0745	0.335204	0.664796	
1.0746	0.334999	0.665001	
1.0747	0.334794	0.665206	
1.0748	0.334589	0.665411	
1.0749	0.334385	0.665615	
1.075	0.33418	0.66582	
1.0751	0.333976	0.666024	
1.0752	0.333771	0.666229	
1.0753	0.333567	0.666433	
1.0754	0.333363	0.666637	
1.0755	0.333159	0.666841	
1.0756	0.332954	0.667046	
1.0757	0.33275	0.66725	
1.0758	0.332546	0.667454	
1.0759	0.332342	0.667658	
1.076	0.332138	0.667862	
1.0761	0.331935	0.668065	
1.0762	0.331731	0.668269	
1.0763	0.331527	0.668473	
1.0764	0.331323	0.668677	
1.0765	0.33112	0.66888	
1.0766	0.330916	0.669084	
1.0767	0.330713	0.669287	
1.0768	0.330509	0.669491	
1.0769	0.330306	0.669694	
1.077	0.330103	0.669897	
1.0771	0.329899	0.670101	
1.0772	0.329696	0.670304	
1.0773	0.329493	0.670507	
1.0774	0.32929	0.67071	
1.0775	0.329087	0.670913	
1.0776	0.328884	0.671116	
1.0777	0.328682	0.671318	
1.0778	0.328479	0.671521	
1.0779	0.328276	0.671724	
1.078	0.328073	0.671927	
1.0781	0.327871	0.672129	
1.0782	0.327668	0.672332	
1.0783	0.327466	0.672534	
1.0784	0.327263	0.672737	
1.0785	0.327061	0.672939	
1.0786	0.326859	0.673141	
1.0787	0.326657	0.673343	
1.0788	0.326455	0.673545	
1.0789	0.326252	0.673748	
1.079	0.32605	0.67395	
1.0791	0.325849	0.674151	
1.0792	0.325647	0.674353	
1.0793	0.325445	0.674555	
1.0794	0.325243	0.674757	
1.0795	0.325041	0.674959	
1.0796	0.32484	0.67516	
1.0797	0.324638	0.675362	
1.0798	0.324437	0.675563	
1.0799	0.324235	0.675765	
1.08	0.324034	0.675966	
1.0801	0.323833	0.676167	
1.0802	0.323632	0.676368	
1.0803	0.32343	0.67657	
1.0804	0.323229	0.676771	
1.0805	0.323028	0.676972	
1.0806	0.322827	0.677173	
1.0807	0.322626	0.677374	
1.0808	0.322426	0.677574	
1.0809	0.322225	0.677775	
1.081	0.322024	0.677976	
1.0811	0.321823	0.678177	
1.0812	0.321623	0.678377	
1.0813	0.321422	0.678578	
1.0814	0.321222	0.678778	
1.0815	0.321022	0.678978	
1.0816	0.320821	0.679179	
1.0817	0.320621	0.679379	
1.0818	0.320421	0.679579	
1.0819	0.320221	0.679779	
1.082	0.320021	0.679979	
1.0821	0.319821	0.680179	
1.0822	0.319621	0.680379	
1.0823	0.319421	0.680579	
1.0824	0.319221	0.680779	
1.0825	0.319022	0.680978	
1.0826	0.318822	0.681178	
1.0827	0.318622	0.681378	
1.0828	0.318423	0.681577	
1.0829	0.318223	0.681777	
1.083	0.318024	0.681976	
1.0831	0.317825	0.682175	
1.0832	0.317625	0.682375	
1.0833	0.317426	0.682574	
1.0834	0.317227	0.682773	
1.0835	0.317028	0.682972	
1.0836	0.316829	0.683171	
1.0837	0.31663	0.68337	
1.0838	0.316431	0.683569	
1.0839	0.316233	0.683767	
1.084	0.316034	0.683966	
1.0841	0.315835	0.684165	
1.0842	0.315637	0.684363	
1.0843	0.315438	0.684562	
1.0844	0.31524	0.68476	
1.0845	0.315041	0.684959	
1.0846	0.314843	0.685157	
1.0847	0.314645	0.685355	
1.0848	0.314447	0.685553	
1.0849	0.314249	0.685751	
1.085	0.314051	0.685949	
1.0851	0.313853	0.686147	
1.0852	0.313655	0.686345	
1.0853	0.313457	0.686543	
1.0854	0.313259	0.686741	
1.0855	0.313061	0.686939	
1.0856	0.312864	0.687136	
1.0857	0.312666	0.687334	
1.0858	0.312469	0.687531	
1.0859	0.312271	0.687729	
1.086	0.312074	0.687926	
1.0861	0.311877	0.688123	
1.0862	0.311679	0.688321	
1.0863	0.311482	0.688518	
1.0864	0.311285	0.688715	
1.0865	0.311088	0.688912	
1.0866	0.310891	0.689109	
1.0867	0.310694	0.689306	
1.0868	0.310498	0.689502	
1.0869	0.310301	0.689699	
1.087	0.310104	0.689896	
1.0871	0.309908	0.690092	
1.0872	0.309711	0.690289	
1.0873	0.309515	0.690485	
1.0874	0.309318	0.690682	
1.0875	0.309122	0.690878	
1.0876	0.308926	0.691074	
1.0877	0.308729	0.691271	
1.0878	0.308533	0.691467	
1.0879	0.308337	0.691663	
1.088	0.308141	0.691859	
1.0881	0.307945	0.692055	
1.0882	0.307749	0.692251	
1.0883	0.307554	0.692446	
1.0884	0.307358	0.692642	
1.0885	0.307162	0.692838	
1.0886	0.306967	0.693033	
1.0887	0.306771	0.693229	
1.0888	0.306576	0.693424	
1.0889	0.306381	0.693619	
1.089	0.306185	0.693815	
1.0891	0.30599	0.69401	
1.0892	0.305795	0.694205	
1.0893	0.3056	0.6944	
1.0894	0.305405	0.694595	
1.0895	0.30521	0.69479	
1.0896	0.305015	0.694985	
1.0897	0.30482	0.69518	
1.0898	0.304625	0.695375	
1.0899	0.304431	0.695569	
1.09	0.304236	0.695764	
1.0901	0.304042	0.695958	
1.0902	0.303847	0.696153	
1.0903	0.303653	0.696347	
1.0904	0.303459	0.696541	
1.0905	0.303264	0.696736	
1.0906	0.30307	0.69693	
1.0907	0.302876	0.697124	
1.0908	0.302682	0.697318	
1.0909	0.302488	0.697512	
1.091	0.302294	0.697706	
1.0911	0.3021	0.6979	
1.0912	0.301907	0.698093	
1.0913	0.301713	0.698287	
1.0914	0.301519	0.698481	
1.0915	0.301326	0.698674	
1.0916	0.301132	0.698868	
1.0917	0.300939	0.699061	
1.0918	0.300746	0.699254	
1.0919	0.300552	0.699448	
1.092	0.300359	0.699641	
1.0921	0.300166	0.699834	
1.0922	0.299973	0.700027	
1.0923	0.29978	0.70022	
1.0924	0.299587	0.700413	
1.0925	0.299394	0.700606	
1.0926	0.299202	0.700798	
1.0927	0.299009	0.700991	
1.0928	0.298816	0.701184	
1.0929	0.298624	0.701376	
1.093	0.298431	0.701569	
1.0931	0.298239	0.701761	
1.0932	0.298047	0.701953	
1.0933	0.297854	0.702146	
1.0934	0.297662	0.702338	
1.0935	0.29747	0.70253	
1.0936	0.297278	0.702722	
1.0937	0.297086	0.702914	
1.0938	0.296894	0.703106	
1.0939	0.296702	0.703298	
1.094	0.29651	0.70349	
1.0941	0.296319	0.703681	
1.0942	0.296127	0.703873	
1.0943	0.295936	0.704064	
1.0944	0.295744	0.704256	
1.0945	0.295553	0.704447	
1.0946	0.295361	0.704639	
1.0947	0.29517	0.70483	
1.0948	0.294979	0.705021	
1.0949	0.294788	0.705212	
1.095	0.294597	0.705403	
1.0951	0.294406	0.705594	
1.0952	0.294215	0.705785	
1.0953	0.294024	0.705976	
1.0954	0.293833	0.706167	
1.0955	0.293643	0.706357	
1.0956	0.293452	0.706548	
1.0957	0.293262	0.706738	
1.0958	0.293071	0.706929	
1.0959	0.292881	0.707119	
1.096	0.29269	0.70731	
1.0961	0.2925	0.7075	
1.0962	0.29231	0.70769	
1.0963	0.29212	0.70788	
1.0964	0.29193	0.70807	
1.0965	0.29174	0.70826	
1.0966	0.29155	0.70845	
1.0967	0.29136	0.70864	
1.0968	0.291171	0.708829	
1.0969	0.290981	0.709019	
1.097	0.290791	0.709209	
1.0971	0.290602	0.709398	
1.0972	0.290412	0.709588	
1.0973	0.290223	0.709777	
1.0974	0.290034	0.709966	
1.0975	0.289844	0.710156	
1.0976	0.289655	0.710345	
1.0977	0.289466	0.710534	
1.0978	0.289277	0.710723	
1.0979	0.289088	0.710912	
1.098	0.288899	0.711101	
1.0981	0.288711	0.711289	
1.0982	0.288522	0.711478	
1.0983	0.288333	0.711667	
1.0984	0.288145	0.711855	
1.0985	0.287956	0.712044	
1.0986	0.287768	0.712232	
1.0987	0.287579	0.712421	
1.0988	0.287391	0.712609	
1.0989	0.287203	0.712797	
1.099	0.287015	0.712985	
1.0991	0.286827	0.713173	
1.0992	0.286639	0.713361	
1.0993	0.286451	0.713549	
1.0994	0.286263	0.713737	
1.0995	0.286075	0.713925	
1.0996	0.285888	0.714112	
1.0997	0.2857	0.7143	
1.0998	0.285513	0.714487	
1.0999	0.285325	0.714675	
1.1	0.285138	0.714862	
1.1001	0.28495	0.71505	
1.1002	0.284763	0.715237	
1.1003	0.284576	0.715424	
1.1004	0.284389	0.715611	
1.1005	0.284202	0.715798	
1.1006	0.284015	0.715985	
1.1007	0.283828	0.716172	
1.1008	0.283641	0.716359	
1.1009	0.283455	0.716545	
1.101	0.283268	0.716732	
1.1011	0.283081	0.716919	
1.1012	0.282895	0.717105	
1.1013	0.282708	0.717292	
1.1014	0.282522	0.717478	
1.1015	0.282336	0.717664	
1.1016	0.28215	0.71785	
1.1017	0.281964	0.718036	
1.1018	0.281777	0.718223	
1.1019	0.281592	0.718408	
1.102	0.281406	0.718594	
1.1021	0.28122	0.71878	
1.1022	0.281034	0.718966	
1.1023	0.280848	0.719152	
1.1024	0.280663	0.719337	
1.1025	0.280477	0.719523	
1.1026	0.280292	0.719708	
1.1027	0.280106	0.719894	
1.1028	0.279921	0.720079	
1.1029	0.279736	0.720264	
1.103	0.279551	0.720449	
1.1031	0.279366	0.720634	
1.1032	0.279181	0.720819	
1.1033	0.278996	0.721004	
1.1034	0.278811	0.721189	
1.1035	0.278626	0.721374	
1.1036	0.278441	0.721559	
1.1037	0.278257	0.721743	
1.1038	0.278072	0.721928	
1.1039	0.277888	0.722112	
1.104	0.277703	0.722297	
1.1041	0.277519	0.722481	
1.1042	0.277335	0.722665	
1.1043	0.277151	0.722849	
1.1044	0.276967	0.723033	
1.1045	0.276783	0.723217	
1.1046	0.276599	0.723401	
1.1047	0.276415	0.723585	
1.1048	0.276231	0.723769	
1.1049	0.276047	0.723953	
1.105	0.275864	0.724136	
1.1051	0.27568	0.72432	
1.1052	0.275496	0.724504	
1.1053	0.275313	0.724687	
1.1054	0.27513	0.72487	
1.1055	0.274946	0.725054	
1.1056	0.274763	0.725237	
1.1057	0.27458	0.72542	
1.1058	0.274397	0.725603	
1.1059	0.274214	0.725786	
1.106	0.274031	0.725969	
1.1061	0.273848	0.726152	
1.1062	0.273666	0.726334	
1.1063	0.273483	0.726517	
1.1064	0.2733	0.7267	
1.1065	0.273118	0.726882	
1.1066	0.272936	0.727064	
1.1067	0.272753	0.727247	
1.1068	0.272571	0.727429	
1.1069	0.272389	0.727611	
1.107	0.272207	0.727793	
1.1071	0.272025	0.727975	
1.1072	0.271843	0.728157	
1.1073	0.271661	0.728339	
1.1074	0.271479	0.728521	
1.1075	0.271297	0.728703	
1.1076	0.271115	0.728885	
1.1077	0.270934	0.729066	
1.1078	0.270752	0.729248	
1.1079	0.270571	0.729429	
1.108	0.27039	0.72961	
1.1081	0.270208	0.729792	
1.1082	0.270027	0.729973	
1.1083	0.269846	0.730154	
1.1084	0.269665	0.730335	
1.1085	0.269484	0.730516	
1.1086	0.269303	0.730697	
1.1087	0.269122	0.730878	
1.1088	0.268941	0.731059	
1.1089	0.268761	0.731239	
1.109	0.26858	0.73142	
1.1091	0.2684	0.7316	
1.1092	0.268219	0.731781	
1.1093	0.268039	0.731961	
1.1094	0.267859	0.732141	
1.1095	0.267678	0.732322	
1.1096	0.267498	0.732502	
1.1097	0.267318	0.732682	
1.1098	0.267138	0.732862	
1.1099	0.266958	0.733042	
1.11	0.266778	0.733222	
1.1101	0.266599	0.733401	
1.1102	0.266419	0.733581	
1.1103	0.266239	0.733761	
1.1104	0.26606	0.73394	
1.1105	0.26588	0.73412	
1.1106	0.265701	0.734299	
1.1107	0.265522	0.734478	
1.1108	0.265343	0.734657	
1.1109	0.265163	0.734837	
1.111	0.264984	0.735016	
1.1111	0.264805	0.735195	
1.1112	0.264627	0.735373	
1.1113	0.264448	0.735552	
1.1114	0.264269	0.735731	
1.1115	0.26409	0.73591	
1.1116	0.263912	0.736088	
1.1117	0.263733	0.736267	
1.1118	0.263555	0.736445	
1.1119	0.263376	0.736624	
1.112	0.263198	0.736802	
1.1121	0.26302	0.73698	
1.1122	0.262842	0.737158	
1.1123	0.262664	0.737336	
1.1124	0.262486	0.737514	
1.1125	0.262308	0.737692	
1.1126	0.26213	0.73787	
1.1127	0.261952	0.738048	
1.1128	0.261775	0.738225	
1.1129	0.261597	0.738403	
1.113	0.26142	0.73858	
1.1131	0.261242	0.738758	
1.1132	0.261065	0.738935	
1.1133	0.260888	0.739112	
1.1134	0.26071	0.73929	
1.1135	0.260533	0.739467	
1.1136	0.260356	0.739644	
1.1137	0.260179	0.739821	
1.1138	0.260002	0.739998	
1.1139	0.259826	0.740174	
1.114	0.259649	0.740351	
1.1141	0.259472	0.740528	
1.1142	0.259296	0.740704	
1.1143	0.259119	0.740881	
1.1144	0.258943	0.741057	
1.1145	0.258766	0.741234	
1.1146	0.25859	0.74141	
1.1147	0.258414	0.741586	
1.1148	0.258238	0.741762	
1.1149	0.258062	0.741938	
1.115	0.257886	0.742114	
1.1151	0.25771	0.74229	
1.1152	0.257534	0.742466	
1.1153	0.257359	0.742641	
1.1154	0.257183	0.742817	
1.1155	0.257007	0.742993	
1.1156	0.256832	0.743168	
1.1157	0.256657	0.743343	
1.1158	0.256481	0.743519	
1.1159	0.256306	0.743694	
1.116	0.256131	0.743869	
1.1161	0.255956	0.744044	
1.1162	0.255781	0.744219	
1.1163	0.255606	0.744394	
1.1164	0.255431	0.744569	
1.1165	0.255256	0.744744	
1.1166	0.255082	0.744918	
1.1167	0.254907	0.745093	
1.1168	0.254732	0.745268	
1.1169	0.254558	0.745442	
1.117	0.254384	0.745616	
1.1171	0.254209	0.745791	
1.1172	0.254035	0.745965	
1.1173	0.253861	0.746139	
1.1174	0.253687	0.746313	
1.1175	0.253513	0.746487	
1.1176	0.253339	0.746661	
1.1177	0.253165	0.746835	
1.1178	0.252992	0.747008	
1.1179	0.252818	0.747182	
1.118	0.252644	0.747356	
1.1181	0.252471	0.747529	
1.1182	0.252297	0.747703	
1.1183	0.252124	0.747876	
1.1184	0.251951	0.748049	
1.1185	0.251778	0.748222	
1.1186	0.251604	0.748396	
1.1187	0.251431	0.748569	
1.1188	0.251258	0.748742	
1.1189	0.251086	0.748914	
1.119	0.250913	0.749087	
1.1191	0.25074	0.74926	
1.1192	0.250567	0.749433	
1.1193	0.250395	0.749605	
1.1194	0.250222	0.749778	
1.1195	0.25005	0.74995	
1.1196	0.249878	0.750122	
1.1197	0.249705	0.750295	
1.1198	0.249533	0.750467	
1.1199	0.249361	0.750639	
1.12	0.249189	0.750811	
1.1201	0.249017	0.750983	
1.1202	0.248845	0.751155	
1.1203	0.248674	0.751326	
1.1204	0.248502	0.751498	
1.1205	0.24833	0.75167	
1.1206	0.248159	0.751841	
1.1207	0.247987	0.752013	
1.1208	0.247816	0.752184	
1.1209	0.247645	0.752355	
1.121	0.247474	0.752526	
1.1211	0.247302	0.752698	
1.1212	0.247131	0.752869	
1.1213	0.24696	0.75304	
1.1214	0.24679	0.75321	
1.1215	0.246619	0.753381	
1.1216	0.246448	0.753552	
1.1217	0.246277	0.753723	
1.1218	0.246107	0.753893	
1.1219	0.245936	0.754064	
1.122	0.245766	0.754234	
1.1221	0.245596	0.754404	
1.1222	0.245425	0.754575	
1.1223	0.245255	0.754745	
1.1224	0.245085	0.754915	
1.1225	0.244915	0.755085	
1.1226	0.244745	0.755255	
1.1227	0.244575	0.755425	
1.1228	0.244405	0.755595	
1.1229	0.244236	0.755764	
1.123	0.244066	0.755934	
1.1231	0.243897	0.756103	
1.1232	0.243727	0.756273	
1.1233	0.243558	0.756442	
1.1234	0.243388	0.756612	
1.1235	0.243219	0.756781	
1.1236	0.24305	0.75695	
1.1237	0.242881	0.757119	
1.1238	0.242712	0.757288	
1.1239	0.242543	0.757457	
1.124	0.242374	0.757626	
1.1241	0.242206	0.757794	
1.1242	0.242037	0.757963	
1.1243	0.241868	0.758132	
1.1244	0.2417	0.7583	
1.1245	0.241531	0.758469	
1.1246	0.241363	0.758637	
1.1247	0.241195	0.758805	
1.1248	0.241027	0.758973	
1.1249	0.240859	0.759141	
1.125	0.240691	0.759309	
1.1251	0.240523	0.759477	
1.1252	0.240355	0.759645	
1.1253	0.240187	0.759813	
1.1254	0.240019	0.759981	
1.1255	0.239852	0.760148	
1.1256	0.239684	0.760316	
1.1257	0.239517	0.760483	
1.1258	0.239349	0.760651	
1.1259	0.239182	0.760818	
1.126	0.239015	0.760985	
1.1261	0.238848	0.761152	
1.1262	0.238681	0.761319	
1.1263	0.238514	0.761486	
1.1264	0.238347	0.761653	
1.1265	0.23818	0.76182	
1.1266	0.238013	0.761987	
1.1267	0.237847	0.762153	
1.1268	0.23768	0.76232	
1.1269	0.237514	0.762486	
1.127	0.237347	0.762653	
1.1271	0.237181	0.762819	
1.1272	0.237015	0.762985	
1.1273	0.236848	0.763152	
1.1274	0.236682	0.763318	
1.1275	0.236516	0.763484	
1.1276	0.23635	0.76365	
1.1277	0.236184	0.763816	
1.1278	0.236019	0.763981	
1.1279	0.235853	0.764147	
1.128	0.235687	0.764313	
1.1281	0.235522	0.764478	
1.1282	0.235356	0.764644	
1.1283	0.235191	0.764809	
1.1284	0.235026	0.764974	
1.1285	0.234861	0.765139	
1.1286	0.234695	0.765305	
1.1287	0.23453	0.76547	
1.1288	0.234365	0.765635	
1.1289	0.234201	0.765799	
1.129	0.234036	0.765964	
1.1291	0.233871	0.766129	
1.1292	0.233706	0.766294	
1.1293	0.233542	0.766458	
1.1294	0.233377	0.766623	
1.1295	0.233213	0.766787	
1.1296	0.233049	0.766951	
1.1297	0.232884	0.767116	
1.1298	0.23272	0.76728	
1.1299	0.232556	0.767444	
1.13	0.232392	0.767608	
1.1301	0.232228	0.767772	
1.1302	0.232064	0.767936	
1.1303	0.231901	0.768099	
1.1304	0.231737	0.768263	
1.1305	0.231573	0.768427	
1.1306	0.23141	0.76859	
1.1307	0.231246	0.768754	
1.1308	0.231083	0.768917	
1.1309	0.23092	0.76908	
1.131	0.230757	0.769243	
1.1311	0.230593	0.769407	
1.1312	0.23043	0.76957	
1.1313	0.230267	0.769733	
1.1314	0.230105	0.769895	
1.1315	0.229942	0.770058	
1.1316	0.229779	0.770221	
1.1317	0.229616	0.770384	
1.1318	0.229454	0.770546	
1.1319	0.229291	0.770709	
1.132	0.229129	0.770871	
1.1321	0.228967	0.771033	
1.1322	0.228805	0.771195	
1.1323	0.228642	0.771358	
1.1324	0.22848	0.77152	
1.1325	0.228318	0.771682	
1.1326	0.228157	0.771843	
1.1327	0.227995	0.772005	
1.1328	0.227833	0.772167	
1.1329	0.227671	0.772329	
1.133	0.22751	0.77249	
1.1331	0.227348	0.772652	
1.1332	0.227187	0.772813	
1.1333	0.227025	0.772975	
1.1334	0.226864	0.773136	
1.1335	0.226703	0.773297	
1.1336	0.226542	0.773458	
1.1337	0.226381	0.773619	
1.1338	0.22622	0.77378	
1.1339	0.226059	0.773941	
1.134	0.225898	0.774102	
1.1341	0.225738	0.774262	
1.1342	0.225577	0.774423	
1.1343	0.225417	0.774583	
1.1344	0.225256	0.774744	
1.1345	0.225096	0.774904	
1.1346	0.224936	0.775064	
1.1347	0.224775	0.775225	
1.1348	0.224615	0.775385	
1.1349	0.224455	0.775545	
1.135	0.224295	0.775705	
1.1351	0.224135	0.775865	
1.1352	0.223976	0.776024	
1.1353	0.223816	0.776184	
1.1354	0.223656	0.776344	
1.1355	0.223497	0.776503	
1.1356	0.223337	0.776663	
1.1357	0.223178	0.776822	
1.1358	0.223019	0.776981	
1.1359	0.222859	0.777141	
1.136	0.2227	0.7773	
1.1361	0.222541	0.777459	
1.1362	0.222382	0.777618	
1.1363	0.222223	0.777777	
1.1364	0.222064	0.777936	
1.1365	0.221906	0.778094	
1.1366	0.221747	0.778253	
1.1367	0.221588	0.778412	
1.1368	0.22143	0.77857	
1.1369	0.221271	0.778729	
1.137	0.221113	0.778887	
1.1371	0.220955	0.779045	
1.1372	0.220797	0.779203	
1.1373	0.220639	0.779361	
1.1374	0.220481	0.779519	
1.1375	0.220323	0.779677	
1.1376	0.220165	0.779835	
1.1377	0.220007	0.779993	
1.1378	0.219849	0.780151	
1.1379	0.219692	0.780308	
1.138	0.219534	0.780466	
1.1381	0.219377	0.780623	
1.1382	0.219219	0.780781	
1.1383	0.219062	0.780938	
1.1384	0.218905	0.781095	
1.1385	0.218748	0.781252	
1.1386	0.218591	0.781409	
1.1387	0.218434	0.781566	
1.1388	0.218277	0.781723	
1.1389	0.21812	0.78188	
1.139	0.217964	0.782036	
1.1391	0.217807	0.782193	
1.1392	0.21765	0.78235	
1.1393	0.217494	0.782506	
1.1394	0.217338	0.782662	
1.1395	0.217181	0.782819	
1.1396	0.217025	0.782975	
1.1397	0.216869	0.783131	
1.1398	0.216713	0.783287	
1.1399	0.216557	0.783443	
1.14	0.216401	0.783599	
1.1401	0.216245	0.783755	
1.1402	0.216089	0.783911	
1.1403	0.215934	0.784066	
1.1404	0.215778	0.784222	
1.1405	0.215623	0.784377	
1.1406	0.215467	0.784533	
1.1407	0.215312	0.784688	
1.1408	0.215157	0.784843	
1.1409	0.215002	0.784998	
1.141	0.214846	0.785154	
1.1411	0.214691	0.785309	
1.1412	0.214536	0.785464	
1.1413	0.214382	0.785618	
1.1414	0.214227	0.785773	
1.1415	0.214072	0.785928	
1.1416	0.213918	0.786082	
1.1417	0.213763	0.786237	
1.1418	0.213609	0.786391	
1.1419	0.213454	0.786546	
1.142	0.2133	0.7867	
1.1421	0.213146	0.786854	
1.1422	0.212992	0.787008	
1.1423	0.212838	0.787162	
1.1424	0.212684	0.787316	
1.1425	0.21253	0.78747	
1.1426	0.212376	0.787624	
1.1427	0.212222	0.787778	
1.1428	0.212069	0.787931	
1.1429	0.211915	0.788085	
1.143	0.211762	0.788238	
1.1431	0.211608	0.788392	
1.1432	0.211455	0.788545	
1.1433	0.211302	0.788698	
1.1434	0.211149	0.788851	
1.1435	0.210996	0.789004	
1.1436	0.210843	0.789157	
1.1437	0.21069	0.78931	
1.1438	0.210537	0.789463	
1.1439	0.210384	0.789616	
1.144	0.210232	0.789768	
1.1441	0.210079	0.789921	
1.1442	0.209927	0.790073	
1.1443	0.209774	0.790226	
1.1444	0.209622	0.790378	
1.1445	0.20947	0.79053	
1.1446	0.209318	0.790682	
1.1447	0.209165	0.790835	
1.1448	0.209013	0.790987	
1.1449	0.208862	0.791138	
1.145	0.20871	0.79129	
1.1451	0.208558	0.791442	
1.1452	0.208406	0.791594	
1.1453	0.208255	0.791745	
1.1454	0.208103	0.791897	
1.1455	0.207952	0.792048	
1.1456	0.2078	0.7922	
1.1457	0.207649	0.792351	
1.1458	0.207498	0.792502	
1.1459	0.207347	0.792653	
1.146	0.207196	0.792804	
1.1461	0.207045	0.792955	
1.1462	0.206894	0.793106	
1.1463	0.206743	0.793257	
1.1464	0.206593	0.793407	
1.1465	0.206442	0.793558	
1.1466	0.206291	0.793709	
1.1467	0.206141	0.793859	
1.1468	0.205991	0.794009	
1.1469	0.20584	0.79416	
1.147	0.20569	0.79431	
1.1471	0.20554	0.79446	
1.1472	0.20539	0.79461	
1.1473	0.20524	0.79476	
1.1474	0.20509	0.79491	
1.1475	0.20494	0.79506	
1.1476	0.204791	0.795209	
1.1477	0.204641	0.795359	
1.1478	0.204491	0.795509	
1.1479	0.204342	0.795658	
1.148	0.204193	0.795807	
1.1481	0.204043	0.795957	
1.1482	0.203894	0.796106	
1.1483	0.203745	0.796255	
1.1484	0.203596	0.796404	
1.1485	0.203447	0.796553	
1.1486	0.203298	0.796702	
1.1487	0.203149	0.796851	
1.1488	0.203	0.797	
1.1489	0.202852	0.797148	
1.149	0.202703	0.797297	
1.1491	0.202555	0.797445	
1.1492	0.202406	0.797594	
1.1493	0.202258	0.797742	
1.1494	0.202109	0.797891	
1.1495	0.201961	0.798039	
1.1496	0.201813	0.798187	
1.1497	0.201665	0.798335	
1.1498	0.201517	0.798483	
1.1499	0.201369	0.798631	
1.15	0.201222	0.798778	
1.1501	0.201074	0.798926	
1.1502	0.200926	0.799074	
1.1503	0.200779	0.799221	
1.1504	0.200631	0.799369	
1.1505	0.200484	0.799516	
1.1506	0.200337	0.799663	
1.1507	0.20019	0.79981	
1.1508	0.200042	0.799958	
1.1509	0.199895	0.800105	
1.151	0.199748	0.800252	
1.1511	0.199602	0.800398	
1.1512	0.199455	0.800545	
1.1513	0.199308	0.800692	
1.1514	0.199161	0.800839	
1.1515	0.199015	0.800985	
1.1516	0.198868	0.801132	
1.1517	0.198722	0.801278	
1.1518	0.198576	0.801424	
1.1519	0.198429	0.801571	
1.152	0.198283	0.801717	
1.1521	0.198137	0.801863	
1.1522	0.197991	0.802009	
1.1523	0.197845	0.802155	
1.1524	0.197699	0.802301	
1.1525	0.197554	0.802446	
1.1526	0.197408	0.802592	
1.1527	0.197262	0.802738	
1.1528	0.197117	0.802883	
1.1529	0.196972	0.803028	
1.153	0.196826	0.803174	
1.1531	0.196681	0.803319	
1.1532	0.196536	0.803464	
1.1533	0.196391	0.803609	
1.1534	0.196246	0.803754	
1.1535	0.196101	0.803899	
1.1536	0.195956	0.804044	
1.1537	0.195811	0.804189	
1.1538	0.195666	0.804334	
1.1539	0.195522	0.804478	
1.154	0.195377	0.804623	
1.1541	0.195233	0.804767	
1.1542	0.195088	0.804912	
1.1543	0.194944	0.805056	
1.1544	0.1948	0.8052	
1.1545	0.194656	0.805344	
1.1546	0.194512	0.805488	
1.1547	0.194368	0.805632	
1.1548	0.194224	0.805776	
1.1549	0.19408	0.80592	
1.155	0.193936	0.806064	
1.1551	0.193793	0.806207	
1.1552	0.193649	0.806351	
1.1553	0.193506	0.806494	
1.1554	0.193362	0.806638	
1.1555	0.193219	0.806781	
1.1556	0.193076	0.806924	
1.1557	0.192933	0.807067	
1.1558	0.19279	0.80721	
1.1559	0.192647	0.807353	
1.156	0.192504	0.807496	
1.1561	0.192361	0.807639	
1.1562	0.192218	0.807782	
1.1563	0.192075	0.807925	
1.1564	0.191933	0.808067	
1.1565	0.19179	0.80821	
1.1566	0.191648	0.808352	
1.1567	0.191505	0.808495	
1.1568	0.191363	0.808637	
1.1569	0.191221	0.808779	
1.157	0.191079	0.808921	
1.1571	0.190937	0.809063	
1.1572	0.190795	0.809205	
1.1573	0.190653	0.809347	
1.1574	0.190511	0.809489	
1.1575	0.19037	0.80963	
1.1576	0.190228	0.809772	
1.1577	0.190086	0.809914	
1.1578	0.189945	0.810055	
1.1579	0.189804	0.810196	
1.158	0.189662	0.810338	
1.1581	0.189521	0.810479	
1.1582	0.18938	0.81062	
1.1583	0.189239	0.810761	
1.1584	0.189098	0.810902	
1.1585	0.188957	0.811043	
1.1586	0.188816	0.811184	
1.1587	0.188675	0.811325	
1.1588	0.188535	0.811465	
1.1589	0.188394	0.811606	
1.159	0.188254	0.811746	
1.1591	0.188113	0.811887	
1.1592	0.187973	0.812027	
1.1593	0.187833	0.812167	
1.1594	0.187693	0.812307	
1.1595	0.187552	0.812448	
1.1596	0.187412	0.812588	
1.1597	0.187273	0.812727	
1.1598	0.187133	0.812867	
1.1599	0.186993	0.813007	
1.16	0.186853	0.813147	
1.1601	0.186714	0.813286	
1.1602	0.186574	0.813426	
1.1603	0.186435	0.813565	
1.1604	0.186295	0.813705	
1.1605	0.186156	0.813844	
1.1606	0.186017	0.813983	
1.1607	0.185878	0.814122	
