 x1	  y1
0.581413	 0.00122586
0.579552	 0.00120397
0.577693	 0.00118246
0.575838	 0.00116134
0.573986	 0.00114059
0.572136	 0.00112021
0.57029	 0.00110019
0.568447	 0.00108052
0.566608	 0.00106121
0.564771	 0.00104225
0.562938	 0.00102362
0.561108	 0.00100532
0.559282	 0.000987356
0.557459	 0.000969711
0.555639	 0.000952383
0.553823	 0.000935366
0.55201	 0.000918655
0.5502	 0.000902245
0.548394	 0.00088613
0.546592	 0.000870307
0.544793	 0.000854768
0.542997	 0.00083951
0.541205	 0.000824528
0.539417	 0.000809817
0.537633	 0.000795372
0.535852	 0.000781189
0.534075	 0.000767263
0.532302	 0.000753589
0.530532	 0.000740164
0.528767	 0.000726982
0.527005	 0.00071404
0.525247	 0.000701332
0.523493	 0.000688856
0.521742	 0.000676607
0.519996	 0.00066458
0.518254	 0.000652773
0.516516	 0.00064118
0.514782	 0.000629799
0.513052	 0.000618625
0.511325	 0.000607654
0.509604	 0.000596884
0.507886	 0.00058631
0.506172	 0.000575929
0.504463	 0.000565737
0.502758	 0.000555731
0.501057	 0.000545908
0.499361	 0.000536264
0.497668	 0.000526796
0.495981	 0.0005175
0.494297	 0.000508375
0.492618	 0.000499415
0.490944	 0.00049062
0.489273	 0.000481985
0.487608	 0.000473507
0.485947	 0.000465184
0.48429	 0.000457013
0.482638	 0.000448991
0.480991	 0.000441116
0.479348	 0.000433384
0.47771	 0.000425793
0.476077	 0.00041834
0.474449	 0.000411023
0.472825	 0.00040384
0.471206	 0.000396787
0.469592	 0.000389863
0.467982	 0.000383065
0.466378	 0.00037639
0.464778	 0.000369837
0.463184	 0.000363403
0.461594	 0.000357086
0.460009	 0.000350884
0.45843	 0.000344795
0.456855	 0.000338816
0.455286	 0.000332946
0.453721	 0.000327182
0.452162	 0.000321522
0.450608	 0.000315965
0.449059	 0.000310509
0.447515	 0.000305151
0.445977	 0.00029989
0.444444	 0.000294725
0.442916	 0.000289653
0.441394	 0.000284672
0.439877	 0.000279781
0.438365	 0.000274978
0.436859	 0.000270262
0.435358	 0.000265631
0.433862	 0.000261083
0.432373	 0.000256616
0.430888	 0.00025223
0.42941	 0.000247923
0.427936	 0.000243693
0.426469	 0.000239538
0.425007	 0.000235458
0.423551	 0.000231451
0.422101	 0.000227516
0.420656	 0.000223651
0.419217	 0.000219854
0.417784	 0.000216126
0.416357	 0.000212463
0.414935	 0.000208866
0.41352	 0.000205333
0.41211	 0.000201862
0.410706	 0.000198453
0.409309	 0.000195104
0.407917	 0.000191814
0.406531	 0.000188583
0.405152	 0.000185408
0.403778	 0.00018229
0.402411	 0.000179226
0.40105	 0.000176216
0.399695	 0.000173259
0.398346	 0.000170353
0.397003	 0.000167499
0.395667	 0.000164694
0.394337	 0.000161939
0.393013	 0.000159231
0.391696	 0.000156571
0.390385	 0.000153957
0.38908	 0.000151388
0.387782	 0.000148863
0.38649	 0.000146383
0.385205	 0.000143945
0.383926	 0.000141549
0.382654	 0.000139195
0.381389	 0.00013688
0.38013	 0.000134606
0.378877	 0.000132371
0.377632	 0.000130173
0.376393	 0.000128014
0.375161	 0.000125891
0.373935	 0.000123804
0.372717	 0.000121753
0.371505	 0.000119736
0.3703	 0.000117753
0.369102	 0.000115804
0.36791	 0.000113888
0.366726	 0.000112004
0.365549	 0.000110151
0.364378	 0.000108329
0.363215	 0.000106538
0.362059	 0.000104777
0.360909	 0.000103045
0.359767	 0.000101341
0.358632	 9.96659e-05
0.357504	 9.80183e-05
0.356384	 9.63977e-05
0.35527	 9.48038e-05
0.354164	 9.32359e-05
0.353065	 9.16936e-05
0.351974	 9.01764e-05
0.350889	 8.86838e-05
0.349812	 8.72154e-05
0.348743	 8.57707e-05
0.347681	 8.43492e-05
0.346626	 8.29505e-05
0.345579	 8.15742e-05
0.344539	 8.02198e-05
0.343507	 7.8887e-05
0.342482	 7.75752e-05
0.341465	 7.62841e-05
0.340456	 7.50134e-05
0.339454	 7.37625e-05
0.33846	 7.25312e-05
0.337474	 7.13191e-05
0.336495	 7.01257e-05
0.335524	 6.89508e-05
0.334561	 6.77939e-05
0.333606	 6.66547e-05
0.332659	 6.5533e-05
0.331719	 6.44282e-05
0.330788	 6.33402e-05
0.329864	 6.22685e-05
0.328948	 6.12129e-05
0.328041	 6.01731e-05
0.327141	 5.91486e-05
0.326249	 5.81394e-05
0.325366	 5.71449e-05
0.324491	 5.6165e-05
0.323623	 5.51994e-05
0.322764	 5.42477e-05
0.321913	 5.33097e-05
0.321071	 5.23851e-05
0.320236	 5.14737e-05
0.31941	 5.05752e-05
0.318592	 4.96893e-05
0.317783	 4.88158e-05
0.316982	 4.79544e-05
0.316189	 4.71048e-05
0.315405	 4.62669e-05
0.314629	 4.54404e-05
0.313862	 4.46251e-05
0.313103	 4.38206e-05
0.312352	 4.30269e-05
0.311611	 4.22436e-05
0.310878	 4.14706e-05
0.310153	 4.07076e-05
0.309437	 3.99545e-05
0.30873	 3.92109e-05
0.308032	 3.84767e-05
0.307342	 3.77518e-05
0.306661	 3.70358e-05
0.305989	 3.63287e-05
0.305326	 3.56301e-05
0.304672	 3.49399e-05
0.304026	 3.4258e-05
0.30339	 3.35841e-05
0.302762	 3.2918e-05
0.302144	 3.22597e-05
0.301534	 3.16088e-05
0.300933	 3.09652e-05
0.300342	 3.03287e-05
0.299759	 2.96992e-05
0.299186	 2.90765e-05
0.298622	 2.84604e-05
0.298067	 2.78508e-05
0.297521	 2.72475e-05
0.296985	 2.66503e-05
0.296457	 2.60591e-05
0.295939	 2.54737e-05
0.295431	 2.48939e-05
0.294931	 2.43197e-05
0.294442	 2.37508e-05
0.293961	 2.31871e-05
0.29349	 2.26285e-05
0.293028	 2.20747e-05
0.292576	 2.15257e-05
0.292134	 2.09814e-05
0.291701	 2.04414e-05
0.291277	 1.99059e-05
0.290864	 1.93744e-05
0.290459	 1.88471e-05
0.290065	 1.83236e-05
0.28968	 1.78039e-05
0.289305	 1.72878e-05
0.28894	 1.67752e-05
0.288584	 1.6266e-05
0.288238	 1.57599e-05
0.287903	 1.5257e-05
0.287577	 1.4757e-05
0.287261	 1.42598e-05
0.286954	 1.37653e-05
0.286658	 1.32734e-05
0.286372	 1.27839e-05
0.286096	 1.22967e-05
0.28583	 1.18116e-05
0.285574	 1.13286e-05
0.285328	 1.08475e-05
0.285092	 1.03681e-05
0.284866	 9.89041e-06
0.284651	 9.41423e-06
0.284445	 8.93944e-06
0.28425	 8.46591e-06
0.284066	 7.9935e-06
0.283891	 7.5221e-06
0.283727	 7.05157e-06
0.283573	 6.58179e-06
0.28343	 6.11262e-06
0.283297	 5.64393e-06
0.283175	 5.1756e-06
0.283063	 4.70748e-06
0.282961	 4.23946e-06
0.28287	 3.7714e-06
0.28279	 3.30317e-06
0.28272	 2.83463e-06
0.282661	 2.36565e-06
0.282612	 1.89609e-06
0.282574	 1.42583e-06
0.282547	 9.54712e-07
0.282531	 4.82612e-07
0.282525	 9.38708e-09
0.282531	 4.65102e-07
0.282547	 9.40997e-07
0.282573	 1.41844e-06
0.282611	 1.89758e-06
0.28266	 2.37855e-06
0.28272	 2.86151e-06
0.28279	 3.3466e-06
0.282872	 3.83398e-06
0.282964	 4.32379e-06
0.283068	 4.81619e-06
0.283183	 5.31134e-06
0.283309	 5.8094e-06
0.283446	 6.31052e-06
0.283594	 6.81486e-06
0.283753	 7.3226e-06
0.283924	 7.8339e-06
