 x1	  y1
0.0296	 0.00122951
0.0297	 0.00123064
0.0298	 0.00123177
0.0299	 0.0012329
0.03	 0.00123404
0.0301	 0.00123517
0.0302	 0.00123631
0.0303	 0.00123744
0.0304	 0.00123858
0.0305	 0.00123972
0.0306	 0.00124086
0.0307	 0.001242
0.0308	 0.00124314
0.0309	 0.00124428
0.031	 0.00124543
0.0311	 0.00124657
0.0312	 0.00124772
0.0313	 0.00124886
0.0314	 0.00125001
0.0315	 0.00125116
0.0316	 0.00125231
0.0317	 0.00125346
0.0318	 0.00125462
0.0319	 0.00125577
0.032	 0.00125692
0.0321	 0.00125808
0.0322	 0.00125924
0.0323	 0.00126039
0.0324	 0.00126155
0.0325	 0.00126271
0.0326	 0.00126387
0.0327	 0.00126503
0.0328	 0.0012662
0.0329	 0.00126736
0.033	 0.00126853
0.0331	 0.00126969
0.0332	 0.00127086
0.0333	 0.00127203
0.0334	 0.0012732
0.0335	 0.00127437
0.0336	 0.00127554
0.0337	 0.00127671
0.0338	 0.00127789
0.0339	 0.00127906
0.034	 0.00128024
0.0341	 0.00128141
0.0342	 0.00128259
0.0343	 0.00128377
0.0344	 0.00128495
0.0345	 0.00128613
0.0346	 0.00128731
0.0347	 0.0012885
0.0348	 0.00128968
0.0349	 0.00129087
0.035	 0.00129205
0.0351	 0.00129324
0.0352	 0.00129443
0.0353	 0.00129562
0.0354	 0.00129681
0.0355	 0.001298
0.0356	 0.0012992
0.0357	 0.00130039
0.0358	 0.00130159
0.0359	 0.00130278
0.036	 0.00130398
0.0361	 0.00130518
0.0362	 0.00130638
0.0363	 0.00130758
0.0364	 0.00130878
0.0365	 0.00130998
0.0366	 0.00131119
0.0367	 0.00131239
0.0368	 0.0013136
0.0369	 0.00131481
0.037	 0.00131602
0.0371	 0.00131723
0.0372	 0.00131844
0.0373	 0.00131965
0.0374	 0.00132086
0.0375	 0.00132208
0.0376	 0.00132329
0.0377	 0.00132451
0.0378	 0.00132573
0.0379	 0.00132695
0.038	 0.00132817
0.0381	 0.00132939
0.0382	 0.00133061
0.0383	 0.00133183
0.0384	 0.00133306
0.0385	 0.00133428
0.0386	 0.00133551
0.0387	 0.00133674
0.0388	 0.00133796
0.0389	 0.00133919
0.039	 0.00134043
0.0391	 0.00134166
0.0392	 0.00134289
0.0393	 0.00134413
0.0394	 0.00134536
0.0395	 0.0013466
0.0396	 0.00134784
0.0397	 0.00134907
0.0398	 0.00135031
0.0399	 0.00135156
0.04	 0.0013528
0.0401	 0.00135404
0.0402	 0.00135529
0.0403	 0.00135653
0.0404	 0.00135778
0.0405	 0.00135903
0.0406	 0.00136028
0.0407	 0.00136153
0.0408	 0.00136278
0.0409	 0.00136403
0.041	 0.00136529
0.0411	 0.00136654
0.0412	 0.0013678
0.0413	 0.00136905
0.0414	 0.00137031
0.0415	 0.00137157
0.0416	 0.00137283
0.0417	 0.0013741
0.0418	 0.00137536
0.0419	 0.00137662
0.042	 0.00137789
0.0421	 0.00137916
0.0422	 0.00138042
0.0423	 0.00138169
0.0424	 0.00138296
0.0425	 0.00138423
0.0426	 0.00138551
0.0427	 0.00138678
0.0428	 0.00138805
0.0429	 0.00138933
0.043	 0.00139061
0.0431	 0.00139189
0.0432	 0.00139317
0.0433	 0.00139445
0.0434	 0.00139573
0.0435	 0.00139701
0.0436	 0.0013983
0.0437	 0.00139958
0.0438	 0.00140087
0.0439	 0.00140215
0.044	 0.00140344
0.0441	 0.00140473
0.0442	 0.00140603
0.0443	 0.00140732
0.0444	 0.00140861
0.0445	 0.00140991
0.0446	 0.0014112
0.0447	 0.0014125
0.0448	 0.0014138
0.0449	 0.0014151
0.045	 0.0014164
0.0451	 0.0014177
0.0452	 0.001419
0.0453	 0.00142031
0.0454	 0.00142161
0.0455	 0.00142292
0.0456	 0.00142423
0.0457	 0.00142554
0.0458	 0.00142685
0.0459	 0.00142816
0.046	 0.00142947
0.0461	 0.00143079
0.0462	 0.0014321
0.0463	 0.00143342
0.0464	 0.00143474
0.0465	 0.00143606
0.0466	 0.00143738
0.0467	 0.0014387
0.0468	 0.00144002
0.0469	 0.00144134
0.047	 0.00144267
0.0471	 0.00144399
0.0472	 0.00144532
0.0473	 0.00144665
0.0474	 0.00144798
0.0475	 0.00144931
0.0476	 0.00145064
0.0477	 0.00145198
0.0478	 0.00145331
0.0479	 0.00145465
0.048	 0.00145598
0.0481	 0.00145732
0.0482	 0.00145866
0.0483	 0.00146
0.0484	 0.00146135
0.0485	 0.00146269
0.0486	 0.00146403
0.0487	 0.00146538
0.0488	 0.00146673
0.0489	 0.00146807
0.049	 0.00146942
0.0491	 0.00147077
0.0492	 0.00147213
0.0493	 0.00147348
0.0494	 0.00147483
0.0495	 0.00147619
0.0496	 0.00147755
0.0497	 0.00147891
0.0498	 0.00148027
0.0499	 0.00148163
0.05	 0.00148299
0.0501	 0.00148435
0.0502	 0.00148572
0.0503	 0.00148708
0.0504	 0.00148845
0.0505	 0.00148982
0.0506	 0.00149119
0.0507	 0.00149256
0.0508	 0.00149393
0.0509	 0.0014953
0.051	 0.00149668
0.0511	 0.00149805
0.0512	 0.00149943
0.0513	 0.00150081
0.0514	 0.00150219
0.0515	 0.00150357
0.0516	 0.00150495
0.0517	 0.00150633
0.0518	 0.00150772
0.0519	 0.0015091
0.052	 0.00151049
0.0521	 0.00151188
0.0522	 0.00151327
0.0523	 0.00151466
0.0524	 0.00151605
0.0525	 0.00151745
0.0526	 0.00151884
0.0527	 0.00152024
0.0528	 0.00152164
0.0529	 0.00152303
0.053	 0.00152443
0.0531	 0.00152584
0.0532	 0.00152724
0.0533	 0.00152864
0.0534	 0.00153005
0.0535	 0.00153145
0.0536	 0.00153286
0.0537	 0.00153427
0.0538	 0.00153568
0.0539	 0.00153709
0.054	 0.00153851
0.0541	 0.00153992
0.0542	 0.00154134
0.0543	 0.00154275
0.0544	 0.00154417
0.0545	 0.00154559
0.0546	 0.00154701
0.0547	 0.00154843
0.0548	 0.00154986
0.0549	 0.00155128
0.055	 0.00155271
0.0551	 0.00155413
0.0552	 0.00155556
0.0553	 0.00155699
0.0554	 0.00155842
0.0555	 0.00155986
0.0556	 0.00156129
0.0557	 0.00156273
0.0558	 0.00156416
0.0559	 0.0015656
0.056	 0.00156704
0.0561	 0.00156848
0.0562	 0.00156992
0.0563	 0.00157136
0.0564	 0.00157281
0.0565	 0.00157425
0.0566	 0.0015757
0.0567	 0.00157715
0.0568	 0.0015786
0.0569	 0.00158005
0.057	 0.0015815
0.0571	 0.00158296
0.0572	 0.00158441
0.0573	 0.00158587
0.0574	 0.00158733
0.0575	 0.00158879
0.0576	 0.00159025
0.0577	 0.00159171
0.0578	 0.00159317
0.0579	 0.00159463
0.058	 0.0015961
0.0581	 0.00159757
0.0582	 0.00159904
0.0583	 0.00160051
0.0584	 0.00160198
0.0585	 0.00160345
0.0586	 0.00160492
0.0587	 0.0016064
0.0588	 0.00160788
0.0589	 0.00160935
0.059	 0.00161083
0.0591	 0.00161231
0.0592	 0.0016138
0.0593	 0.00161528
0.0594	 0.00161676
0.0595	 0.00161825
0.0596	 0.00161974
0.0597	 0.00162123
0.0598	 0.00162272
0.0599	 0.00162421
0.06	 0.0016257
0.0601	 0.0016272
0.0602	 0.00162869
0.0603	 0.00163019
0.0604	 0.00163169
0.0605	 0.00163319
0.0606	 0.00163469
0.0607	 0.00163619
0.0608	 0.0016377
0.0609	 0.0016392
0.061	 0.00164071
0.0611	 0.00164222
0.0612	 0.00164372
0.0613	 0.00164524
0.0614	 0.00164675
0.0615	 0.00164826
0.0616	 0.00164978
0.0617	 0.00165129
0.0618	 0.00165281
0.0619	 0.00165433
0.062	 0.00165585
0.0621	 0.00165737
0.0622	 0.0016589
0.0623	 0.00166042
0.0624	 0.00166195
0.0625	 0.00166348
0.0626	 0.001665
0.0627	 0.00166654
0.0628	 0.00166807
0.0629	 0.0016696
0.063	 0.00167114
0.0631	 0.00167267
0.0632	 0.00167421
0.0633	 0.00167575
0.0634	 0.00167729
0.0635	 0.00167883
0.0636	 0.00168037
0.0637	 0.00168192
0.0638	 0.00168346
0.0639	 0.00168501
0.064	 0.00168656
0.0641	 0.00168811
0.0642	 0.00168966
0.0643	 0.00169122
0.0644	 0.00169277
0.0645	 0.00169433
0.0646	 0.00169588
0.0647	 0.00169744
0.0648	 0.001699
0.0649	 0.00170056
0.065	 0.00170213
0.0651	 0.00170369
0.0652	 0.00170526
0.0653	 0.00170683
0.0654	 0.00170839
0.0655	 0.00170996
0.0656	 0.00171154
0.0657	 0.00171311
0.0658	 0.00171468
0.0659	 0.00171626
0.066	 0.00171784
0.0661	 0.00171942
0.0662	 0.001721
0.0663	 0.00172258
0.0664	 0.00172416
0.0665	 0.00172575
0.0666	 0.00172733
0.0667	 0.00172892
0.0668	 0.00173051
0.0669	 0.0017321
0.067	 0.00173369
0.0671	 0.00173529
0.0672	 0.00173688
0.0673	 0.00173848
0.0674	 0.00174008
0.0675	 0.00174168
0.0676	 0.00174328
0.0677	 0.00174488
0.0678	 0.00174648
0.0679	 0.00174809
0.068	 0.0017497
0.0681	 0.0017513
0.0682	 0.00175291
0.0683	 0.00175453
0.0684	 0.00175614
0.0685	 0.00175775
0.0686	 0.00175937
0.0687	 0.00176098
0.0688	 0.0017626
0.0689	 0.00176422
0.069	 0.00176585
0.0691	 0.00176747
0.0692	 0.00176909
0.0693	 0.00177072
0.0694	 0.00177235
0.0695	 0.00177398
0.0696	 0.00177561
0.0697	 0.00177724
0.0698	 0.00177887
0.0699	 0.00178051
0.07	 0.00178214
0.0701	 0.00178378
0.0702	 0.00178542
0.0703	 0.00178706
0.0704	 0.00178871
0.0705	 0.00179035
0.0706	 0.001792
0.0707	 0.00179364
0.0708	 0.00179529
0.0709	 0.00179694
0.071	 0.00179859
0.0711	 0.00180025
0.0712	 0.0018019
0.0713	 0.00180356
0.0714	 0.00180522
0.0715	 0.00180687
0.0716	 0.00180854
0.0717	 0.0018102
0.0718	 0.00181186
0.0719	 0.00181353
0.072	 0.00181519
0.0721	 0.00181686
0.0722	 0.00181853
0.0723	 0.0018202
0.0724	 0.00182188
0.0725	 0.00182355
0.0726	 0.00182523
0.0727	 0.00182691
0.0728	 0.00182858
0.0729	 0.00183027
0.073	 0.00183195
0.0731	 0.00183363
0.0732	 0.00183532
0.0733	 0.001837
0.0734	 0.00183869
0.0735	 0.00184038
0.0736	 0.00184207
0.0737	 0.00184377
0.0738	 0.00184546
0.0739	 0.00184716
0.074	 0.00184886
0.0741	 0.00185056
0.0742	 0.00185226
0.0743	 0.00185396
0.0744	 0.00185566
0.0745	 0.00185737
0.0746	 0.00185908
0.0747	 0.00186079
0.0748	 0.0018625
0.0749	 0.00186421
0.075	 0.00186592
0.0751	 0.00186764
0.0752	 0.00186935
0.0753	 0.00187107
0.0754	 0.00187279
0.0755	 0.00187451
0.0756	 0.00187624
0.0757	 0.00187796
0.0758	 0.00187969
0.0759	 0.00188141
0.076	 0.00188314
0.0761	 0.00188487
0.0762	 0.00188661
0.0763	 0.00188834
0.0764	 0.00189008
0.0765	 0.00189181
0.0766	 0.00189355
0.0767	 0.00189529
0.0768	 0.00189704
0.0769	 0.00189878
0.077	 0.00190052
0.0771	 0.00190227
0.0772	 0.00190402
0.0773	 0.00190577
0.0774	 0.00190752
0.0775	 0.00190927
0.0776	 0.00191103
0.0777	 0.00191279
0.0778	 0.00191454
0.0779	 0.0019163
0.078	 0.00191807
0.0781	 0.00191983
0.0782	 0.00192159
0.0783	 0.00192336
0.0784	 0.00192513
0.0785	 0.0019269
0.0786	 0.00192867
0.0787	 0.00193044
0.0788	 0.00193221
0.0789	 0.00193399
0.079	 0.00193577
0.0791	 0.00193755
0.0792	 0.00193933
0.0793	 0.00194111
0.0794	 0.0019429
0.0795	 0.00194468
0.0796	 0.00194647
0.0797	 0.00194826
0.0798	 0.00195005
0.0799	 0.00195184
0.08	 0.00195363
0.0801	 0.00195543
0.0802	 0.00195723
0.0803	 0.00195903
0.0804	 0.00196083
0.0805	 0.00196263
0.0806	 0.00196443
0.0807	 0.00196624
0.0808	 0.00196805
0.0809	 0.00196986
0.081	 0.00197167
0.0811	 0.00197348
0.0812	 0.00197529
0.0813	 0.00197711
0.0814	 0.00197892
0.0815	 0.00198074
0.0816	 0.00198256
0.0817	 0.00198439
0.0818	 0.00198621
0.0819	 0.00198804
0.082	 0.00198986
0.0821	 0.00199169
0.0822	 0.00199352
0.0823	 0.00199536
0.0824	 0.00199719
0.0825	 0.00199903
0.0826	 0.00200086
0.0827	 0.0020027
0.0828	 0.00200454
0.0829	 0.00200638
0.083	 0.00200823
0.0831	 0.00201007
0.0832	 0.00201192
0.0833	 0.00201377
0.0834	 0.00201562
0.0835	 0.00201748
0.0836	 0.00201933
0.0837	 0.00202119
0.0838	 0.00202304
0.0839	 0.0020249
0.084	 0.00202676
0.0841	 0.00202863
0.0842	 0.00203049
0.0843	 0.00203236
0.0844	 0.00203423
0.0845	 0.0020361
0.0846	 0.00203797
0.0847	 0.00203984
0.0848	 0.00204171
0.0849	 0.00204359
0.085	 0.00204547
0.0851	 0.00204735
0.0852	 0.00204923
0.0853	 0.00205112
0.0854	 0.002053
0.0855	 0.00205489
0.0856	 0.00205678
0.0857	 0.00205867
0.0858	 0.00206056
0.0859	 0.00206245
0.086	 0.00206435
0.0861	 0.00206625
0.0862	 0.00206814
0.0863	 0.00207005
0.0864	 0.00207195
0.0865	 0.00207385
0.0866	 0.00207576
0.0867	 0.00207767
0.0868	 0.00207958
0.0869	 0.00208149
0.087	 0.0020834
0.0871	 0.00208532
0.0872	 0.00208723
0.0873	 0.00208915
0.0874	 0.00209107
0.0875	 0.00209299
0.0876	 0.00209492
0.0877	 0.00209684
0.0878	 0.00209877
0.0879	 0.0021007
0.088	 0.00210263
0.0881	 0.00210456
0.0882	 0.0021065
0.0883	 0.00210843
0.0884	 0.00211037
0.0885	 0.00211231
0.0886	 0.00211425
0.0887	 0.00211619
0.0888	 0.00211814
0.0889	 0.00212009
0.089	 0.00212204
0.0891	 0.00212399
0.0892	 0.00212594
0.0893	 0.00212789
0.0894	 0.00212985
0.0895	 0.0021318
0.0896	 0.00213376
0.0897	 0.00213573
0.0898	 0.00213769
0.0899	 0.00213965
0.09	 0.00214162
0.0901	 0.00214359
0.0902	 0.00214556
0.0903	 0.00214753
0.0904	 0.0021495
0.0905	 0.00215148
0.0906	 0.00215346
0.0907	 0.00215544
0.0908	 0.00215742
0.0909	 0.0021594
0.091	 0.00216139
0.0911	 0.00216337
0.0912	 0.00216536
0.0913	 0.00216735
0.0914	 0.00216934
0.0915	 0.00217134
0.0916	 0.00217333
0.0917	 0.00217533
0.0918	 0.00217733
0.0919	 0.00217933
0.092	 0.00218133
0.0921	 0.00218334
0.0922	 0.00218534
0.0923	 0.00218735
0.0924	 0.00218936
0.0925	 0.00219138
0.0926	 0.00219339
0.0927	 0.00219541
0.0928	 0.00219742
0.0929	 0.00219944
0.093	 0.00220146
0.0931	 0.00220349
0.0932	 0.00220551
0.0933	 0.00220754
0.0934	 0.00220957
0.0935	 0.0022116
0.0936	 0.00221363
0.0937	 0.00221567
0.0938	 0.0022177
0.0939	 0.00221974
0.094	 0.00222178
0.0941	 0.00222382
0.0942	 0.00222587
0.0943	 0.00222791
0.0944	 0.00222996
0.0945	 0.00223201
0.0946	 0.00223406
0.0947	 0.00223612
0.0948	 0.00223817
0.0949	 0.00224023
0.095	 0.00224229
0.0951	 0.00224435
0.0952	 0.00224641
0.0953	 0.00224848
0.0954	 0.00225054
0.0955	 0.00225261
0.0956	 0.00225468
0.0957	 0.00225675
0.0958	 0.00225883
0.0959	 0.0022609
0.096	 0.00226298
0.0961	 0.00226506
0.0962	 0.00226714
0.0963	 0.00226923
0.0964	 0.00227131
0.0965	 0.0022734
0.0966	 0.00227549
0.0967	 0.00227758
0.0968	 0.00227967
0.0969	 0.00228177
0.097	 0.00228387
0.0971	 0.00228597
0.0972	 0.00228807
0.0973	 0.00229017
0.0974	 0.00229227
0.0975	 0.00229438
0.0976	 0.00229649
0.0977	 0.0022986
0.0978	 0.00230071
0.0979	 0.00230283
0.098	 0.00230494
0.0981	 0.00230706
0.0982	 0.00230918
0.0983	 0.0023113
0.0984	 0.00231343
0.0985	 0.00231556
0.0986	 0.00231768
0.0987	 0.00231981
0.0988	 0.00232195
0.0989	 0.00232408
0.099	 0.00232622
0.0991	 0.00232835
0.0992	 0.00233049
0.0993	 0.00233264
0.0994	 0.00233478
0.0995	 0.00233693
0.0996	 0.00233907
0.0997	 0.00234122
0.0998	 0.00234337
0.0999	 0.00234553
0.1	 0.00234768
0.1001	 0.00234984
0.1002	 0.002352
0.1003	 0.00235416
0.1004	 0.00235633
0.1005	 0.00235849
0.1006	 0.00236066
0.1007	 0.00236283
0.1008	 0.002365
0.1009	 0.00236717
0.101	 0.00236935
0.1011	 0.00237153
0.1012	 0.00237371
0.1013	 0.00237589
0.1014	 0.00237807
0.1015	 0.00238026
0.1016	 0.00238245
0.1017	 0.00238464
0.1018	 0.00238683
0.1019	 0.00238902
0.102	 0.00239122
0.1021	 0.00239341
0.1022	 0.00239561
0.1023	 0.00239782
0.1024	 0.00240002
0.1025	 0.00240223
0.1026	 0.00240443
0.1027	 0.00240664
0.1028	 0.00240885
0.1029	 0.00241107
0.103	 0.00241328
0.1031	 0.0024155
0.1032	 0.00241772
0.1033	 0.00241994
0.1034	 0.00242217
0.1035	 0.00242439
0.1036	 0.00242662
0.1037	 0.00242885
0.1038	 0.00243108
0.1039	 0.00243332
0.104	 0.00243556
0.1041	 0.00243779
0.1042	 0.00244003
0.1043	 0.00244228
0.1044	 0.00244452
0.1045	 0.00244677
0.1046	 0.00244902
0.1047	 0.00245127
0.1048	 0.00245352
0.1049	 0.00245578
0.105	 0.00245803
0.1051	 0.00246029
0.1052	 0.00246255
0.1053	 0.00246482
0.1054	 0.00246708
0.1055	 0.00246935
0.1056	 0.00247162
0.1057	 0.00247389
0.1058	 0.00247616
0.1059	 0.00247844
0.106	 0.00248072
0.1061	 0.002483
0.1062	 0.00248528
0.1063	 0.00248756
0.1064	 0.00248985
0.1065	 0.00249214
0.1066	 0.00249443
0.1067	 0.00249672
0.1068	 0.00249901
0.1069	 0.00250131
0.107	 0.00250361
0.1071	 0.00250591
0.1072	 0.00250821
0.1073	 0.00251052
0.1074	 0.00251283
0.1075	 0.00251514
0.1076	 0.00251745
0.1077	 0.00251976
0.1078	 0.00252208
0.1079	 0.00252439
0.108	 0.00252671
0.1081	 0.00252904
0.1082	 0.00253136
0.1083	 0.00253369
0.1084	 0.00253602
0.1085	 0.00253835
0.1086	 0.00254068
0.1087	 0.00254301
0.1088	 0.00254535
0.1089	 0.00254769
0.109	 0.00255003
0.1091	 0.00255238
0.1092	 0.00255472
0.1093	 0.00255707
0.1094	 0.00255942
0.1095	 0.00256177
0.1096	 0.00256413
0.1097	 0.00256648
0.1098	 0.00256884
0.1099	 0.0025712
0.11	 0.00257356
0.1101	 0.00257593
0.1102	 0.0025783
0.1103	 0.00258067
0.1104	 0.00258304
0.1105	 0.00258541
0.1106	 0.00258779
0.1107	 0.00259017
0.1108	 0.00259255
0.1109	 0.00259493
0.111	 0.00259731
0.1111	 0.0025997
0.1112	 0.00260209
0.1113	 0.00260448
0.1114	 0.00260688
0.1115	 0.00260927
0.1116	 0.00261167
0.1117	 0.00261407
0.1118	 0.00261647
0.1119	 0.00261888
0.112	 0.00262128
0.1121	 0.00262369
0.1122	 0.0026261
0.1123	 0.00262852
0.1124	 0.00263093
0.1125	 0.00263335
0.1126	 0.00263577
0.1127	 0.00263819
0.1128	 0.00264062
0.1129	 0.00264304
0.113	 0.00264547
0.1131	 0.0026479
0.1132	 0.00265034
0.1133	 0.00265277
0.1134	 0.00265521
0.1135	 0.00265765
0.1136	 0.00266009
0.1137	 0.00266254
0.1138	 0.00266499
0.1139	 0.00266743
0.114	 0.00266989
0.1141	 0.00267234
0.1142	 0.0026748
0.1143	 0.00267725
0.1144	 0.00267971
0.1145	 0.00268218
0.1146	 0.00268464
0.1147	 0.00268711
0.1148	 0.00268958
0.1149	 0.00269205
0.115	 0.00269452
0.1151	 0.002697
0.1152	 0.00269948
0.1153	 0.00270196
0.1154	 0.00270444
0.1155	 0.00270693
0.1156	 0.00270942
0.1157	 0.00271191
0.1158	 0.0027144
0.1159	 0.00271689
0.116	 0.00271939
0.1161	 0.00272189
0.1162	 0.00272439
0.1163	 0.00272689
0.1164	 0.0027294
0.1165	 0.00273191
0.1166	 0.00273442
0.1167	 0.00273693
0.1168	 0.00273945
0.1169	 0.00274196
0.117	 0.00274448
0.1171	 0.00274701
0.1172	 0.00274953
0.1173	 0.00275206
0.1174	 0.00275459
